Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"718749","1","719339","","2009-04-05 10:57:54","","10","4774","<p>I have a drop-down list and I've bound a change event handler to it. Whenever the user selects a new option, I want to know if it is the last option of the list. </p>

<p>Annoyingly, the relevant condition in the snippet below always returns true, no matter which option has been selected:</p>

<pre><code>        sel.change(function() {
            //this always returns true!
            if(jQuery('#' + this.id + ' option').is(':last')) {
                alert('hello I am the last option');
                inputDiv.show();
                inputDiv.find(""input"").attr('disabled',false);
            } else {
                inputDiv.hide();
                inputDiv.find(""input"").attr('disabled',true);
            }
        });
</code></pre>

<p>Even if I do this, the result is the same:</p>

<pre><code>if(jQuery('#' + this.id + ' option:selected').is(':last')) {
...
</code></pre>

<p>What am I doing wrong? And if you know, why do those tests both evaluate to true?</p>

<p>EDIT: Found the solution:</p>

<pre><code>if(jQuery('#' + this.id + ' option:last').is(':selected')) {
...
}
</code></pre>

<p>Does anyone knows a better way of doing this?</p>
","70393","karim79","881229","karim79","2017-01-20 19:25:46","2017-01-20 19:25:46","What is the best way to check if the currently selected option in a dropdown list is the last one?","<jquery><html-select>","2","2","","",""
"718751","1","","","2009-04-05 10:59:05","","1","941","<p>A question about composition and object orientation: </p>

<p>I am trying to implement more features for a class (Java TreeMap as an example). </p>

<pre><code>public class TreeMap&lt;K,V&gt; 
   extends AbstractMap&lt;K,V&gt;
   implements NavigableMap&lt;K,V&gt;, Cloneable, Serializable
</code></pre>

<p>Using composition is the <a href=""http://www.google.com/search?q=favour+composition+over+inheritance"" rel=""nofollow noreferrer"">way to go on this</a>, so I would have to create first a
reusable forwarding class, which will wrap the functionality of the class, while
at the same time make it do only that so that It can be used elsewhere in the future.</p>

<pre><code>public class ForwardingNavigableMap&lt;K,V&gt; implements NavigableMap&lt;K,V&gt;
{
 ...
}
</code></pre>

<p>I would then proceed with creating a wrapper class which inherits the newly created
<a href=""http://books.google.com/books?id=ka2VUBqHiWkC&amp;pg=PA83&amp;dq=reusable+forwarding+class&amp;hl=en"" rel=""nofollow noreferrer"">reusable forwarding class</a>, like so:</p>

<pre><code>public class BetterTreeMap&lt;K,V&gt; extends ForwardingNavigableMap&lt;K,V&gt;
{
 /* some new cool features here */
}
</code></pre>

<p>What happens If TreeMap contains a number of fine features that I need in 
my class, that might not be as part of the NavigableMap interface? Should I then
proceed in declaring my own interface for TreeMap, and implement that in my reusable class? Any input here is appreciated.</p>
","61906","Andreas","1450","John Topley","2009-04-05 11:07:01","2011-11-17 18:33:06","Java composition question","<java><inheritance><composition>","6","0","","",""
"718757","1","","","2009-04-05 11:02:51","","0","569","<p>I'm currently building an affiliate program (a bit like CJ) with Paypal checkout. When people sign up as an affiliate (=to sell their own products from their own website) they receive 2 php lines that they have to insert into their shop.</p>

<p>In the header:</p>

<pre><code>&lt;?php include 'http://www.mydomain.com/tracker/tracker.php?xyz='.$_GET[xyz]; ?&gt; 
</code></pre>

<p>In the Paypal button:</p>

<pre><code>&lt;input type=""text"" name=""notify_url"" 
    value =""http://www.mydomain.com/ipn.php?xyz=&lt;?php echo $_GET[xyz]; ?&gt;"" +
    style=""width:1px; height:1px; border:0""&gt;
</code></pre>

<p>The first part basically sets the cookie while the second forwards a return url to Paypal so that when someone decides to buy, this gets returned to us. I've not made the second part hidden as I want to be able to check whether the affiliates have really added the code.</p>

<p>This all works fine in simple hand-written PHP but it all goes wrong when these affiliates are using databases. Their scripts will then probably echo something like $row['paypal'] which will literally show the inserted lines and not parse the $_GET. </p>

<p>I have absolutely no clue as to how this gets resolved. If possible I would like something that I could fix on my side as I don't want to annoy my affiliates with lots of customization on their side as they are mainly non-technical people.</p>
","","Bruno","22459","&#211;lafur Waage","2009-04-05 14:06:18","2009-04-05 20:13:42","Parsing a variable within SQL result","<php><sql><variables>","3","1","","",""
"718762","1","732549","","2009-04-05 11:04:32","","1","7490","<p>Is there any easy way (via a script perhaps) to get the cumulative bytes sent and received from a NIC on Windows 2008 Server?</p>

<p>For example, the NIC currently shows around 18 MB of sent data and 765 MB of received data. </p>

<p>Since my server provider does not provide an easy way to see the monthly bandwidth usage, getting the NIC data seems to be the most reliable one.</p>

<p>I know I can use <a href=""http://www.paessler.com/prtg"" rel=""nofollow noreferrer"">PRTG</a> to get the current usage data via SNMP but it will only be an average since the sensor checks every 60 seconds.</p>
","36544","smartins","14860","","2015-04-28 04:48:01","2015-12-18 16:50:23","Get the cumulative bytes sent and received from a NIC","<networking><windows-server-2008><prtg>","5","0","2","",""
"718767","1","","","2009-04-05 11:09:44","","7","4282","<p>I have a <code>UIScrollView</code> with images in it. When the user reaches the last image and swipes the finger for next image, I want to show the first image. Similarly, when the user is at the first image and swipes for previous image, I want to show the last image. In short, it will be a circular sort of a thing.</p>

<p>How can I implement this?</p>
","","Muhammad Haseeb Khan","112","","2010-06-20 18:36:08","2010-06-20 18:36:08","Circular UIScrollView","<iphone><objective-c><uiscrollview>","2","0","4","",""
"718769","1","719902","","2009-04-05 11:12:02","","3","287","<p>I'm trying to make a function in Python that does the equivalent of compile(), but also lets me get the original string back. Let's call those two functions comp() and decomp(), for disambiguation purposes. That is,</p>

<pre><code>a = comp(""2 * (3 + x)"", """", ""eval"")
eval(a, dict(x=3)) # =&gt; 12
decomp(a) # =&gt; ""2 * (3 + x)""
</code></pre>

<p>The returned string does not have to be <em>identical</em> (""2*(3+x)"" would be acceptable), but it needs to be basically the same (""2 * x + 6"" would not be).</p>

<p>Here's what I've tried that <em>doesn't</em> work:</p>

<ul>
<li>Setting an attribute on the code object returned by compile. You can't set custom attributes on code objects.</li>
<li>Subclassing code so I can add the attribute. code cannot be subclassed.</li>
<li>Setting up a WeakKeyDictionary mapping code objects to the original strings. code objects cannot be weakly referenced.</li>
</ul>

<p>Here's what does work, with issues:</p>

<ul>
<li>Passing in the original code string for the filename to compile(). However, I lose the ability to actually keep a filename there, which I'd like to also do.</li>
<li>Keeping a real dictionary mapping code objects to strings. This leaks memory, although since compiling is rare, it's acceptable for my current use case. I could probably run the keys through gc.get_referrers periodically and kill off dead ones, if I had to.</li>
</ul>
","","user79758","","","","2009-04-05 23:51:08","Reversible version of compile() in Python","<python><metaprogramming>","2","1","","",""
"718770","1","718829","","2009-04-05 11:13:56","","5","4754","<p>Where can I find examples and API information, besides the MSDN, on creating add-ins for Visual Studio .net 2008?</p>
","31770","sduplooy","","","","2009-04-05 11:59:59","Visual Studio add-in API resources","<visual-studio-2008><api><visual-studio-addins>","3","0","2","2018-02-25 23:57:44",""
"718776","1","721203","","2009-04-05 11:17:51","","5","3881","<p>There is strange behaviour of JTextArea when displaying japanese characters - I get well-known blank rectangles instead of kanji. 
The mostly strange thing is that JTextField displays them perfectly (in both cases I use ""Tahoma"" font family).
Also, if I put this code:</p>

<pre><code>    Font f = new Font(""123"", Font.PLAIN, 12); // This font doesn't exists
    problemTextArea.setFont(f);
</code></pre>

<p>...before i write japanese string to the problemTextArea it displays kanji!</p>

<p>P.S. Sorry for my English.</p>

<p><strong>Upd:</strong>
I am using Windows</p>
","78316","Eskat0n","1079354","Eskat0n","2012-04-29 17:25:51","2013-03-05 13:48:14","How to display japanese characters in JTextArea","<java><swing><unicode>","1","1","","",""
"718780","1","719379","","2009-04-05 11:20:49","","15","13115","<p>Has anyone here used either of the following (or any other tool) to convert your vb6 code to a .net language?</p>

<p><a href=""http://www.artinsoft.com/pr_vbcompanion.aspx"" rel=""noreferrer""><strong>Artinsoft's upgrade companion</strong> </a> (converts to c# and vb.net)</p>

<p><a href=""http://www.vbmigration.com/"" rel=""noreferrer""><strong>vbmigration partner</strong>  </a>  (converts to vb.net)</p>

<p>How effective were they and what size project did you convert?</p>

<p>How much work was left to do afterwards?
How happy are you with the resultant .net project.
What was the support like?
Is there a support forum anywhere for users of tools like these, neither
vendor seems to offer one.</p>

<p>What did they charge, their prices are not published and I have heard wildly differing prices from different sources for both the above examples</p>
","6164","kjack","164901","kjack","2010-09-17 22:14:37","2010-09-17 22:14:37","Conversion tool comparisons for visual basic 6.0","<c#><vb.net><vb6><vb6-migration>","6","0","5","2011-09-12 03:44:02",""
"718782","1","718798","","2009-04-05 11:23:33","","1","446","<p>I'm doing some calculations of comparing two strings. In case I know they are same length, is it more expensive to call isprefix or If (""string""==""string"") ?</p>
","21209","Skuta","","","","2009-04-05 12:00:36","Is isprefix more expensive than comparing two strings in C#?","<c#><string><comparison>","2","0","","",""
"718783","1","718790","","2009-04-05 11:23:57","","23","2017","<p>Many corporate coding standards require a large comment header and footer in each and every file.  Something like:</p>

<pre><code>// MyFile.cpp
//
//  Copyright (c) 200x Company ABC
// 
//  This file is a copyrighted... blah blah blah
//

&lt;... some code ...&gt;

// Copyright (c) 200x Company ABC
//
//  Change history:
//     1.0  -  Blah
//     1.1  -  Blah, blah..
</code></pre>

<p>So, the question is - why do we need this?  Is this really necessary to claim copyright for the contents of the file, or is it a misguided practice that has become standard? 
Anybody out there work for a company that does NOT require something like this?</p>
","1541","Joe Schneider","50776","Joe Schneider","2012-08-29 16:00:55","2012-08-29 16:00:55","Are comment headers and footers in your code really necessary?","<comments>","10","0","7","2012-08-29 16:01:04",""
"718784","1","718813","","2009-04-05 11:26:44","","1","882","<p>Is there a better way to refactor the following method which's purpose is to make sure the appropriate groupbox is the one displayed apart from the others as if they're cycled through a list? Is it possible to refactor this all into one solo if statement + ""with no elses keywords""?</p>

<pre><code>    // DisplayGroupBox(grpSounds);
    void DisplayGroupBox(GroupBox GroupBoxControls)
    {
        grpSounds.Visible = false;
        grpAlerts.Visible = false;
        grpFilters.Visible = false;

        GroupBox.Visible = true;
    }
</code></pre>

<p>Edited: I meant on ways to refactor in one statement to display appropriate groupbox with no else statements. Perhaps a way using the &amp;&amp;, ||, and such operators.</p>
","","Michael Johnson","","Michael Johnson","2009-04-05 11:33:27","2009-04-05 11:48:26","C#: Better way to refactor method to display appropriate groupbox and hide others?","<c#>","2","1","","",""
"718785","1","","","2009-04-05 11:27:02","","2","14049","<p>whats the best way of preventing someone from voting twice? How do i get the users ip address? What if they are on a large network? will everyone on that network show the same ip? thanks</p>

<hr>

<p>UPDATE: request.getRemoteAddr() and request.getRemoteHost() return the Server names, not the client's host name and ip. Anyone else got any bright ideas?</p>

<hr>

<p>Ok, so lets forget about the voting twice thing. Im just trying to get the users ip address? i tried request.getRemoteAddr() and request.getRemoteHost() and think im getting the servers address. I have access to two separate networks and am getting the same IP address :(</p>
","63735","Alan","63735","","2009-04-29 20:59:44","2015-08-21 05:17:59","jsp get ip address","<java><jsp>","6","0","1","",""
"718792","1","719112","","2009-04-05 11:30:26","","3","4282","<p>I am a JavaScript newbie and I am experiencing the following problem:</p>

<p>I would write JS code in a separate file, include the file in the html code. JS code runs great. No problems. I would go ahead and make some changes to the JS code, click 'refresh' in the browser window and sometimes there is a problem. The changes I have made to the JS code have messed things up. The code doesn't work the way it's supposed. So I start looking for the problem, but the code is perfectly fine. So I clear the browser's cache - still nothing. I undo the changes to JS code, everything works. I put the new code back in - after a few 'refresh' clicks - all of a sudden it works. I am having this problem using Safari 4, Firefox 2.0. I have not tried a different browser.</p>

<p>My question is - Do I have to disable browser caching using some JS technique or simply from the browser or there is a different problem? Thank you for your time and help!</p>
","81314","daLizard","","","","2009-04-06 14:27:30","JavaScript and possible browser cache problem","<javascript><html>","4","0","","",""
"718793","1","","","2009-04-05 11:31:42","","1","3066","<p>I want to style an HTML unordered list to look like a grid. The desired result is something like this:</p>

<p><a href=""http://georgebrock.com/misc/css-grid/firefox.png"" rel=""nofollow noreferrer"">Grid as rendnered by Firefox http://georgebrock.com/misc/css-grid/firefox.png</a></p>

<p>I have the following HTML:</p>

<pre><code>&lt;ul class=""grid""&gt;
  &lt;li&gt;First item. This is sometimes longer than the second item.&lt;/li&gt;
  &lt;li&gt;2nd item&lt;/li&gt;
  &lt;li class=""reset""&gt;Third item&lt;/li&gt;
  &lt;li&gt;Fourth item&lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>Styled by the following CSS:</p>

<pre><code>ul.grid {
  /* Remove standard browser list styles */
  list-style:none;
  margin:0;
  padding:0;

  /* Add specific styles */
  width:13.5em; /* Clear internal floats (IE) */
  overflow:hidden; /* Clear internal floats (proper browsers) */
  background-color:#f00;
  border-bottom:0.5em solid #f00;
}

ul.grid li {
  display:inline; /* IE6 double margin float bug fix */
  width:5em;
  float:left;
  padding:0.5em;
  margin-left:0.5em;
  border-top:0.5em solid #f00;
  padding-bottom:1000.5em; /* } Balance height of items */
  margin-bottom:-1000em;   /* } */
  background-color:#fff;
}

ul.grid li.reset {
  clear:left;
}
</code></pre>

<p>In Firefox, Safari etc. this renders as required. In IE 6 however the clearing does not effect subsequent elements in the same way:</p>

<p><a href=""http://georgebrock.com/misc/css-grid/ie6.png"" rel=""nofollow noreferrer"">Grid as rendnered by Internet Explorer 6 http://georgebrock.com/misc/css-grid/ie6.png</a></p>

<p>You can see live example code here: <a href=""http://georgebrock.com/misc/css-grid/"" rel=""nofollow noreferrer"">http://georgebrock.com/misc/css-grid/</a></p>

<p>Any ideas?</p>
","5168","georgebrock","","","","2014-11-04 22:58:53","How to create an IE6 compatible grid layout from an unordered list?","<css><internet-explorer-6>","2","7","","",""
"718795","1","718925","","2009-04-05 11:34:14","","22","17976","<p>I need to set a breakpoint to certain event, but I don't know, where is it defined, because I've got giant bunch of minimized JavaScript code, so I can't find it manually.</p>

<p>Is it possible to somehow set a breakpoint to for example the click event of an element with ID <code>registerButton</code>, or find somewhere which function is bound to that event?</p>

<p>I found the Firefox add-on <strong>Javascript Deobfuscator</strong>, which shows currently executed JavaScript, which is nice, but the code I need to debug is using <strong>jQuery</strong>, so there's loads of function calls even on the simplest event, so I can't use that either.</p>

<p>Is there any debugger made especially for <strong>jQuery</strong>?</p>

<p>Does anybody know some tool that turns <em>minified JavaScript</em> back into <em>formatted</em> code like turn <code>function(){alert(""aaa"");v=3;}</code> back into</p>

<pre><code>function() {
   alert(""aaa"");
   v = 3;
}
</code></pre>
","72583","Darth","432681","Darth","2015-01-15 22:20:51","2015-01-15 22:20:51","Debugging JavaScript events with Firebug","<javascript><jquery><debugging><firebug>","8","1","12","",""
"718810","1","749206","","2009-04-05 11:44:19","","6","6199","<p>I'm considering porting a large chunk of processing to the GPU using a GLSL shader. One of the immediate problems I stumbled across is that in one of the steps, the algorithm needs to maintain a list of elements, sort them and take the few largest ones (which number is dependent on the data). On the CPU this is simply done using an STL vector and qsort() but in GLSL I don't have such facilities. Is there a way to deal with this deficiency?</p>
","9611","shoosh","14444","","2009-04-26 07:49:22","2017-05-10 16:40:19","Quick sort in GLSL?","<opengl><glsl><gpgpu><quicksort>","3","1","3","",""
"718817","1","718828","","2009-04-05 11:48:50","","1","1685","<p>I have a stored procedure in MSSQL 2005 Server SQLCLR.
Is it possible to define an optional argument to it?
If so, how?</p>
","50667","","","","","2012-10-10 00:34:45","Use optional arguments in SQLCLR","<sql-server><sqlclr>","3","0","","",""
"718820","1","","","2009-04-05 11:49:30","","8","1582","<p>I am getting some basic knowledge e-mail protocol. It seems that IMAP is more powerful than POP3. Then, why POP3 protocol survives? and it is still supported by popular email service like GMail?</p>

<p>Thanks.</p>
","26349","Morgan Cheng","","","","2017-03-29 12:46:10","Why POP3 protocol survives?","<email><imap><protocols><pop3>","7","0","","",""
"718833","1","718892","","2009-04-05 11:58:01","","0","415","<p>I am displaying calendar using calendar control.</p>

<p>Each date is displayed as Link button.</p>

<p>But i want only last 30 days(dates) from current date, to be enabled for client click. on those days i will write some code on SelectionChanged event. But goal is other dates must be disabled for click.</p>

<p>They should not have link button.</p>
","415865","Vikas","525478","","2012-09-21 13:40:23","2012-09-21 13:40:23","How to customize calendar control?","<asp.net>","2","0","1","",""
"718835","1","718848","","2009-04-05 11:59:37","","1","255","<p>I'm building an application that must support MSSQL and MySQL databases.  To avoid duplication of stored procedures etc., I'm considering using the Data Access Application Block to retrieve broadly scoped, very general datasets from either database, and then use DB agnostic LINQ code for more specific data access.</p>

<p>My other option is to use the Entity Framework, as the latest SQL/Connect library apparently supports it, but I've seen a lot of bad press about EF recently, so I have some doubts.</p>

<p>Which would be a better route to follow?</p>
","8741","ProfK","","","","2009-04-05 12:08:41","LINQ to DataSets for MySQL Interop","<linq><entity-framework><linq-to-dataset>","2","0","","",""
"718851","1","718943","","2009-04-05 12:11:31","","1","218","<p>I just received a memo (dated Feb 29) from our pals at Mountain View. Apparently they want us to <a href=""http://googlewebmastercentral.blogspot.com/2009/02/specify-your-canonical.html"" rel=""nofollow noreferrer"">start using another tag to specify canonical urls</a>.</p>

<p>As someone who builds a fair amount of websites, this obviously intrigued me, but I was curious to know if anybody else had started using it? Is anybody planning to?</p>
","50151","Tom Wright","","","","2009-04-05 14:28:10","What are people's thoughts about rel=""canonical""? Is anyone using it?","<seo>","4","0","2","",""
"718858","1","718895","","2009-04-05 12:15:42","","5","4773","<p>To store an object (say, an instance of a class) in a TreeViewItem, I am currently storing the object in the <code>TreeViewItem</code>'s <code>Header</code> and then overriding the <code>ToString</code> method of that class, so that it displays the correct string header; I then cast the object back during an event.</p>

<hr>

<p>Is this the correct way to achieve this sort of thing, or is there any better, more proper way ?</p>
","44084","Dreas Grech","","","","2011-09-27 15:22:53","WPF: Correctly storing an object in a TreeViewItem","<wpf><treeview><casting>","2","0","3","",""
"718866","1","718875","","2009-04-05 12:22:17","","1","742","<p>I am trying to find a trend in several datasets. The trends involve finding the best fit line, but if i imagine the procedure would not be too different for any other model (just possibly more time consuming).</p>

<p>There are 3 conceivable scenarios:</p>

<ol>
<li><strong>All good data</strong> where all the data fits a single trend with a low variability</li></li>
<li><strong>All bad data</strong> where all or most of the data exhibits tremendous variability and the entire dataset must be discarded.</li></li>
<li><strong>Partial good data</strong> where some of the data may be good while the rest needs to be discarded.</li>
</ol>

<blockquote>
  <p>If the net percentage of data with extreme variability is too high then the entire set must be discarded. This implies that there is essentially only this type of data and the percentage of bad data varies:</p>
  
  <p>0% bad = Case 1<br>
  100% bad = Case 2</p>
  
  <p>I am only looking for contiguous sections with low variablity; i.e. I don't care if there are some individual points that fit the trend</li></blockquote></p>


<p>What I am looking for is a smart way to subsection section the dataset and search for the specified trend. As is the nature of the problem, I am not looking for sections that best fit the overall trend. I understand that the subsection with ""cleaner"" data will end up having slightly different trendline properties than the overall (which would contain the outliers). This is exactly what i want since this part of the data would best best reflect the actual trend.</p>

<p>I am fluent in C++ but, since I am trying to make the code open source and cross-platform, I am stick to ISO C++ standards. This implies no .NET but if you have a .NET example I would appreciate if you could also help me convert it to ISO C++. I also have knowledge of JAVA, some assembly and fortran.</p>

<p>The datasets themselves are not huge but there are about 150 million of them and so brute force may not be the best way.</p>

<p>Thanks in advance</p>

<hr>

<p>I understand that I have left some things up in the air and so let me clarify:</p>

<ul>
<li>Each dataset can, and probably will, have different trends; i.e. I am not looking for the same trend throughout all datasets.</li>
<li>The program user will define how close a fit they want</li>
<li>The program user will define how contiguous the subset must be before it its considered for trend fitting</li>
<li>In case the program is extended to allow for any type of fit (not simply linear), the user will define what model is to be fit -- THIS IS NOT A PRIORITY and if the above query is solved then I am sure this expansion would be relatively trivial</li>
<li>The outliers come about as a result of the nature of the experiment and the data acquisition technique whereby data from ""bad"" sections must still be collected even though these areas are known to give outliers. The discarding of these outliers DOES NOT imply that the data is being manipulated to fit any trend (statistics disclaimer, hehe).</li>
</ul>
","87267","","13793","Can Berk G&#252;der","2012-04-30 01:44:38","2012-04-30 01:44:38","Method to find ""cleanest"" subset of data i.e. subset with lowest variability","<c++><linear-regression><best-fit-curve>","2","2","1","",""
"718870","1","718944","","2009-04-05 12:27:07","","1","927","<p>I'm not sure if I'm missing something obvious, with Windows Workflow used from within ASP.NET I don't really know how to get output from the Workflow back to the ASP.NET workflow. </p>

<p>I have my workflow setup to handle external event, so my web page can invoke it, which works fine, but how do I get the information out again? Do I have to query the Workflow object to find the information I want? This just seems wrong...</p>

<p>What I thought I could do was use the CallExternalMethod in the workflow, but since there can only be one instance of the Workflow External Data service in the runtime, I'm not sure how it can be 'attached' to the individual pages?</p>

<p>All examples I have found seem to use the Page Workflow example in which the output from the workflow (when it calls CallExternalMethod) just calls the static redirect method. If for example I didn't want to redirect, but print the result from the workflow to the page, how do i 'capture' that information so it can be used in the page? (assuming that the runtime is called from a wrapper like the examples, so cant just do Label1.Text = bla since there is no access to that variable).</p>

<p>Edit: Or is it a matter of using the workflow to persist anything to the database and have the ASP.NET app query the given data from there (since instance GUID can be used as PK?)</p>
","56940","RM","13302","RM","2018-03-03 19:13:24","2018-03-03 19:13:24","ASP.NET Workflow CallExternalMethod","<asp.net><workflow>","1","1","","",""
"718874","1","718879","","2009-04-05 12:36:22","","0","531","<p>I'm trying to work out how to extract POP3 headers using this regex</p>

<p>^(?[a-zA-Z-]+)(?(?=:).+)$</p>

<p>Delivered-To: yer@ner.com</p>

<p>The group  returns the ':' character as well which I want to avoid. I'm busting trying to work this out but can't.</p>

<p>Need collective wisdom :-)</p>
","17211","Sir Psycho","","","","2011-09-29 16:03:17","Regular Expression for extracting POP3 headers","<regex><pop3>","3","0","","",""
"718876","1","718889","","2009-04-05 12:37:55","","2","1054","<p>For a new SaaS app that I'm working on, I want the end user to be able to create ""promotions"" which they can send to <em>their</em> customers; they will be able to do this via direct (snail) mail, e-mail, or SMS text message.  </p>

<p>Typically these promotions will be HTML email messages with lots of pretty graphics and whatnot.  I don't expect my users to know much, if any, HTML at all (ideally they would have someone to create these promos, but I can't guarantee it as I'm targeting small businesses and organizations who might not have on-site IT staff).  My application would save these promotions and allow them to be modified.  To make it easier on the end user I am debating using a templating system of some kind, for example Textile, so they don't need to know HTML but can create nice looking promotions.</p>

<p>Now, this is basically what amounts to a CMS but not as encompassing or feature-rich.  Would I be better off to use a CMS of some sort and tweak it to suit my needs, or could I get away with writing my own since it's a less-functional CMS at it's heart?  My application is going to be written using Ruby on Rails, but I'm not really familiar with any good quality CMS systems for that framework (and a lot of Rails applications seem to dislike playing with other apps).  What I would have to do is save the template and then let the user select it later (along with the list of people they want to send it to), and tell ActionMailer to render the chosen template as the body of the message, while providing the first/last name of the customer(s) that will receive it.  This doesn't sound that difficult to create, but if I can save development time by using or modifying an existing solution I would prefer to go that route.</p>
","40667","Wayne M","","","","2013-08-08 07:09:34","CMS type app for creating HTML emails?","<ruby-on-rails><email>","3","0","","",""
"718887","1","","","2009-04-05 12:44:44","","4","3786","<p>With HQL I can use dynamic instantiation like this:</p>

<pre><code>select new ItemRow(item.Id, item.Description, bid.Amount)
from Item item join item.Bids bid
where bid.Amount &gt; 100
</code></pre>

<p>Now I need to create my queries dynamically with the Criteria API. How can I obtain the same results that I would have obtained with HQL, but using the Criteria API?</p>

<p>Thank you.</p>
","9776","sker","","","","2016-01-07 10:16:22","How do I do a custom projection with the Criteria API in NHibernate?","<.net><nhibernate><hibernate><hql><criteria>","3","0","3","",""
"718891","1","","","2009-04-05 12:52:46","","148","287128","<p>I need to create a container DIV style that contains multiple other DIV's. It is asked that these DIV's wouldn't wrap if the browser window is resized to be narrow.</p>

<p>I tried to make it work like below.</p>

<pre><code>&lt;style&gt;
   .container
   {
      min-width: 3000px;
      overflow: hidden;
   }
   .slide
   {
      float: left;
   }
&lt;/style&gt;
&lt;div class=""container""&gt;
   &lt;div class=""slide""&gt;something&lt;/div&gt;
   &lt;div class=""slide""&gt;something&lt;/div&gt;
   &lt;div class=""slide""&gt;something&lt;/div&gt;
   &lt;div class=""slide""&gt;something&lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p>This works in most cases. However, in some special cases, the rendering is incorrect. I found the container DIV change to 3000px width in RTL of IE7; and it turns to be messy.</p>

<p>Is there any other way to make a container DIV not to wrap?</p>
","26349","Morgan Cheng","214577","","2016-09-23 13:11:42","2018-06-13 08:56:46","How to make a DIV not wrap?","<css><html><wrap><nowrap>","12","1","22","",""
"718893","1","718923","","2009-04-05 12:53:52","","0","3718","<p>I have some c# code that uses the Microsoft Scripting Control to evaluate some expressions:</p>

<pre><code>using MSScriptControl; // references msscript.ocx

ScriptControlClass sc = new ScriptControlClass();
sc.Language = ""VBScript"";
sc.AllowUI = true;

try
{
    Console.WriteLine(sc.Eval(txtEx.Text).ToString());
}
    catch (Exception ex)
{
    Console.WriteLine(ex.Message);
}
</code></pre>

<p>(txtEx is a simple text field)</p>

<p>Numerical expressions: ""6+4"", ""cos(34)"", ""abs(-99)"", ""round(1.234, 2)"" etc. are fine</p>

<p>Boolean expressions: ""true or false"", ""1=2"" are fine</p>

<p>But how can I evaluate a simple 'if'? I have tried ""if(true, 2, 3)"", ""iif(true, 2, 3)"", ""if (true) then 2 else 3"" and ""if (true) then 2 else 3 endif""</p>

<p>Can anybody please help me to evaluate simple conditional expressions? Any help much appreciated!</p>

<p>RH</p>
","84383","Ryan","","","","2012-09-01 09:53:32","Use Microsoft Scripting Control to evaluate 'If' expressions (via c#)","<c#><.net><vbscript><expression>","5","1","3","",""
"718896","1","718902","","2009-04-05 12:55:03","","9","11581","<p>Can someone point me the to the implementation of sizeof operator in C++ and also some description about its implementation.</p>

<p>sizeof is one of the operator that cannot be overloaded.</p>

<p>So it means we cannot change its default behavior?</p>
","33411","Alien01","1605","Avi","2009-04-05 13:34:16","2013-07-17 16:49:38","How is the sizeof operator implemented in c++?","<c++>","8","5","6","",""
"718901","1","718929","","2009-04-05 13:00:32","","0","78","<p>i have application that generate php/html/asp web sites and i like to be able to 
let the possibility to test the sites from within the application . is there any possibility to do that ? </p>
","63898","","3043","","2011-12-01 20:19:46","2011-12-01 20:19:46","Can implement buildin server in my application , that support php/asp?","<language-agnostic>","2","1","","",""
